,x,y,target
0,-50.10009002685547,-9.603075981140137,0.0
1,37.369930267333984,35.23817443847656,1.0
2,24.002185821533203,-10.137749671936035,1.0
3,45.424522399902344,20.58214569091797,0.0
4,16.778675079345703,-23.879873275756836,0.0
5,18.540542602539062,-0.5838476419448853,0.0
6,5.553530216217041,-8.837377548217773,0.0
7,-29.080495834350586,8.009443283081055,0.0
8,-37.91437911987305,10.747060775756836,1.0
9,-19.921674728393555,-6.542145729064941,0.0
10,-31.32709312438965,-19.895315170288086,0.0
11,6.313699722290039,-33.64999771118164,1.0
12,23.99574851989746,-10.140870094299316,1.0
13,-8.772603988647461,-44.348358154296875,1.0
14,-36.56321334838867,-15.224037170410156,0.0
15,-25.34995460510254,26.588449478149414,1.0
16,-18.534292221069336,-6.312904357910156,0.0
17,-6.455997943878174,24.980243682861328,0.0
18,46.33755874633789,8.783113479614258,0.0
19,-19.51596450805664,44.17335891723633,0.0
20,2.974930763244629,-26.35812759399414,1.0
21,-23.216415405273438,-1.5226686000823975,0.0
22,-25.02320098876953,35.861087799072266,0.0
23,11.001152992248535,46.38523483276367,0.0
24,-0.3083977997303009,-53.818973541259766,1.0
25,-33.04677963256836,-15.148116111755371,0.0
26,53.293968200683594,-2.8990607261657715,1.0
27,4.7887187004089355,-36.404930114746094,0.0
28,-38.60948181152344,-34.84585189819336,0.0
29,-24.780311584472656,56.43456268310547,1.0
30,43.510162353515625,-6.618881702423096,0.0
31,17.58296012878418,8.780461311340332,0.0
32,-1.7816169261932373,2.0693633556365967,0.0
33,34.24290466308594,-31.074932098388672,1.0
34,28.940872192382812,26.08928680419922,1.0
35,-16.063657760620117,18.058774948120117,0.0
36,11.97089958190918,-2.210935115814209,0.0
37,-22.843955993652344,-5.379542827606201,1.0
38,-39.31401062011719,-28.779808044433594,0.0
39,-21.663352966308594,55.41431427001953,1.0
40,35.59284591674805,41.7291259765625,0.0
41,-15.914650917053223,18.148273468017578,0.0
42,30.506057739257812,25.4483642578125,1.0
43,51.821815490722656,-29.704360961914062,0.0
44,19.114822387695312,32.83189010620117,0.0
45,-0.4246860146522522,3.637401819229126,0.0
46,-39.314430236816406,-28.780202865600586,0.0
47,5.915493488311768,-56.164703369140625,0.0
48,57.641380310058594,7.414638042449951,0.0
49,4.546272277832031,49.83030319213867,0.0
50,-46.58394241333008,9.0924654006958,0.0
51,-5.794010639190674,23.4315185546875,0.0
52,5.09941291809082,-19.746883392333984,0.0
53,-23.893882751464844,-24.00972557067871,1.0
54,10.31495475769043,46.319576263427734,0.0
55,19.264659881591797,33.330135345458984,0.0
56,-31.714969635009766,14.607489585876465,0.0
57,17.566503524780273,-39.712745666503906,1.0
58,-22.88092041015625,37.27781677246094,1.0
59,4.266016960144043,-27.736572265625,1.0
60,25.307750701904297,21.06136131286621,1.0
61,42.151161193847656,-10.356162071228027,0.0
62,-23.411479949951172,-1.411407232284546,0.0
63,20.091632843017578,33.14345932006836,0.0
64,-4.6823883056640625,-42.05150604248047,1.0
65,-12.504290580749512,42.53273391723633,0.0
66,44.043922424316406,13.7263765335083,0.0
67,-18.7131404876709,17.233863830566406,1.0
68,60.58423614501953,0.7080826163291931,0.0
69,13.577803611755371,39.95708084106445,0.0
70,0.7011623978614807,5.824427604675293,0.0
71,-42.43346405029297,31.493623733520508,1.0
72,-40.7784538269043,-32.89460372924805,0.0
73,3.6275222301483154,-29.081588745117188,0.0
74,-66.223876953125,-5.074916839599609,0.0
75,-22.22643280029297,37.42472457885742,0.0
76,-11.405763626098633,49.13719940185547,0.0
77,34.69390106201172,6.9061760902404785,0.0
78,4.877321720123291,49.59368133544922,0.0
79,-18.99249267578125,16.276779174804688,1.0
80,8.627578735351562,23.74620819091797,0.0
81,-40.20381164550781,30.215909957885742,0.0
82,32.338050842285156,8.764486312866211,0.0
83,51.80543899536133,-30.31997299194336,0.0
84,3.775272846221924,-55.64358139038086,0.0
85,45.974544525146484,8.108829498291016,0.0
86,22.50356101989746,-39.64389419555664,0.0
87,46.473838806152344,20.21002769470215,0.0
88,8.383485794067383,26.150466918945312,0.0
89,17.47930335998535,-40.745628356933594,0.0
90,4.9749369621276855,37.33393478393555,0.0
91,-39.960140228271484,-13.429153442382812,0.0
92,57.80379104614258,6.732131481170654,0.0
93,-48.520751953125,-17.019554138183594,0.0
94,-22.63848114013672,36.880760192871094,0.0
95,53.58643341064453,-26.496980667114258,0.0
96,-1.25669527053833,6.5365777015686035,0.0
97,-32.58332443237305,13.163273811340332,0.0
98,15.623541831970215,0.7934152483940125,0.0
99,-1.0343496799468994,-27.368207931518555,1.0
100,55.401607513427734,-0.46026819944381714,0.0
101,34.466636657714844,-33.114715576171875,1.0
102,-48.51365280151367,-17.018550872802734,0.0
103,17.6130313873291,-1.3255949020385742,0.0
104,17.332651138305664,-1.4060062170028687,0.0
105,-49.05043411254883,-16.78172492980957,0.0
106,-42.67988967895508,-17.96800994873047,0.0
107,16.730884552001953,-40.100826263427734,1.0
108,-44.74802017211914,28.371868133544922,0.0
109,22.16349220275879,-6.949741363525391,1.0
110,37.64453887939453,-10.473974227905273,0.0
111,-46.01209259033203,10.94809341430664,0.0
112,-52.4842643737793,-26.225963592529297,1.0
113,-44.29044723510742,-28.559467315673828,1.0
114,-23.932785034179688,-23.780994415283203,1.0
115,32.708900451660156,-34.773929595947266,1.0
116,-18.35801124572754,17.21603012084961,1.0
117,-50.455814361572266,-26.957996368408203,0.0
118,6.496732711791992,-3.4664008617401123,0.0
119,39.06930160522461,35.635684967041016,1.0
120,-44.6527214050293,-28.938798904418945,0.0
121,57.43413543701172,7.921557903289795,0.0
122,7.8389058113098145,42.501712799072266,0.0
123,33.335323333740234,-33.44463348388672,1.0
124,-0.8144528865814209,6.681954860687256,0.0
125,46.99984359741211,-9.617583274841309,1.0
126,34.410179138183594,41.154197692871094,0.0
127,19.142568588256836,14.094772338867188,0.0
128,-19.332796096801758,-42.60798645019531,0.0
129,7.839622974395752,42.502052307128906,0.0
130,4.9158430099487305,-27.789403915405273,0.0
131,-49.334320068359375,-17.429349899291992,0.0
132,-41.220863342285156,-25.038558959960938,1.0
133,-40.293033599853516,-13.241044044494629,0.0
134,39.37534713745117,-10.148795127868652,0.0
135,-44.077640533447266,-8.510661125183105,0.0
136,46.59680938720703,7.767940521240234,0.0
137,-25.997472763061523,32.76679229736328,0.0
138,16.779706954956055,-23.853424072265625,0.0
139,1.830528736114502,-49.692386627197266,1.0
140,-14.419750213623047,-3.6441757678985596,0.0
141,-43.46429443359375,30.514568328857422,0.0
142,61.213497161865234,-2.5586793422698975,0.0
143,32.49357223510742,-8.376919746398926,0.0
144,-50.727203369140625,-9.702716827392578,0.0
