,x,y,target
0,-43.5683479309082,-34.96467590332031,0.0
1,24.160594940185547,14.908019065856934,0.0
2,0.9535979628562927,-22.67722511291504,0.0
3,-15.096871376037598,-12.956548690795898,0.0
4,-28.568796157836914,30.146156311035156,0.0
5,17.88947105407715,-19.80902671813965,0.0
6,-27.076257705688477,-8.797645568847656,0.0
7,-50.762939453125,15.41148853302002,0.0
8,3.027407169342041,16.035829544067383,0.0
9,21.016109466552734,-15.72178840637207,1.0
10,-21.579166412353516,48.58721923828125,0.0
11,-13.087775230407715,-31.568836212158203,0.0
12,-27.619558334350586,-3.5361640453338623,0.0
13,39.38795471191406,-20.18147087097168,1.0
14,0.3523730933666229,-23.589054107666016,0.0
15,17.99040985107422,-31.06120491027832,0.0
16,25.251386642456055,25.531211853027344,0.0
17,44.8262825012207,8.607043266296387,1.0
18,65.37926483154297,8.481285095214844,0.0
19,-40.70795440673828,-3.9233667850494385,0.0
20,3.8776395320892334,46.54368209838867,0.0
21,-23.786209106445312,49.25972366333008,1.0
22,33.34333038330078,21.25266456604004,1.0
23,-11.895476341247559,-20.629228591918945,0.0
24,4.091062068939209,-15.199670791625977,0.0
25,22.108657836914062,42.048423767089844,1.0
26,-29.798126220703125,29.614490509033203,1.0
27,-9.756512641906738,25.286087036132812,0.0
28,-30.961503982543945,16.643728256225586,0.0
29,8.602012634277344,-32.554161071777344,0.0
30,13.944445610046387,0.38546448945999146,1.0
31,15.072604179382324,40.51190948486328,1.0
32,-27.248804092407227,23.510786056518555,0.0
33,32.435707092285156,21.14485740661621,0.0
34,-28.78196144104004,38.03615188598633,1.0
35,-12.274703025817871,-29.571636199951172,1.0
36,-18.071455001831055,-52.70834732055664,0.0
37,43.89360427856445,8.9829683303833,1.0
38,10.016351699829102,19.134056091308594,1.0
39,8.022521018981934,-20.731000900268555,0.0
40,-53.965328216552734,8.313807487487793,0.0
41,6.932183265686035,14.718645095825195,1.0
42,59.62096405029297,5.1816301345825195,1.0
43,-14.467131614685059,-12.437352180480957,0.0
44,24.334096908569336,12.976580619812012,1.0
45,2.3532636165618896,40.09975814819336,1.0
46,64.36631774902344,4.057285785675049,1.0
47,36.34809112548828,-28.371355056762695,1.0
48,19.2308292388916,24.416624069213867,1.0
49,18.27534294128418,23.396568298339844,0.0
50,4.742702484130859,-19.847803115844727,0.0
51,11.485798835754395,-35.510520935058594,0.0
52,8.094099044799805,41.28014373779297,1.0
53,-22.30023956298828,20.76715660095215,0.0
54,7.657314300537109,-36.214839935302734,0.0
55,35.93572998046875,25.493762969970703,0.0
56,-46.60908508300781,-0.013171392492949963,0.0
57,17.70902442932129,22.814157485961914,1.0
58,-40.28092575073242,-23.777141571044922,0.0
59,-19.543174743652344,-2.4854178428649902,0.0
60,33.378456115722656,-25.054224014282227,0.0
61,-40.341495513916016,-20.49626350402832,0.0
62,15.459025382995605,-1.813036561012268,0.0
63,37.197566986083984,15.874313354492188,0.0
64,60.190643310546875,6.0743913650512695,0.0
65,0.9113897681236267,-5.8709716796875,0.0
66,53.79662322998047,7.256086349487305,1.0
67,-27.84544563293457,24.702716827392578,1.0
68,11.68801498413086,45.89960479736328,0.0
69,34.5306510925293,-32.96651077270508,0.0
70,-39.53144454956055,-26.30134391784668,0.0
71,-35.17232894897461,-8.397929191589355,0.0
72,4.876451015472412,38.29688262939453,1.0
73,22.786840438842773,-41.02158737182617,0.0
74,21.888675689697266,23.250322341918945,0.0
75,-1.6864122152328491,-43.51190185546875,0.0
76,9.697790145874023,42.398345947265625,1.0
77,9.291509628295898,19.599666595458984,1.0
78,29.40046501159668,7.167236804962158,1.0
79,-30.394262313842773,-15.28371524810791,0.0
80,30.54317855834961,-32.315773010253906,0.0
81,54.92656326293945,10.42385482788086,0.0
82,-42.870418548583984,-26.625370025634766,0.0
83,-26.084449768066406,23.437108993530273,0.0
84,6.841495990753174,1.5396246910095215,0.0
85,-19.46498680114746,-31.326683044433594,0.0
86,-36.50089645385742,-10.540191650390625,0.0
87,5.309333801269531,46.460838317871094,0.0
88,17.74064826965332,46.32548141479492,0.0
89,-39.29331970214844,-23.2099552154541,0.0
90,-10.114887237548828,-49.52568817138672,0.0
91,11.69675064086914,51.51139450073242,0.0
92,-24.439666748046875,45.573917388916016,1.0
93,-30.614673614501953,45.76152038574219,1.0
94,54.84895324707031,14.808229446411133,0.0
95,-35.657596588134766,-26.103410720825195,0.0
96,55.47753143310547,15.167595863342285,1.0
97,-34.491172790527344,-4.053586006164551,0.0
98,22.74036979675293,-45.66338348388672,0.0
99,-34.49887466430664,-14.449682235717773,0.0
100,29.476181030273438,-32.78849792480469,0.0
101,29.181516647338867,22.0230770111084,1.0
102,-4.536620616912842,40.97050094604492,0.0
103,-38.613704681396484,-25.69084358215332,0.0
104,-37.63013458251953,-21.939590454101562,0.0
105,-27.747148513793945,6.2260541915893555,0.0
106,4.7381672859191895,15.87242317199707,0.0
107,22.605274200439453,-29.246288299560547,0.0
108,-27.20305824279785,7.750504493713379,0.0
109,-2.4779887199401855,37.54636764526367,1.0
110,-50.39990234375,10.148845672607422,0.0
111,-13.327580451965332,-13.595826148986816,0.0
112,-30.53792381286621,28.79303550720215,0.0
113,19.4941349029541,46.02857208251953,1.0
114,15.013648986816406,47.819576263427734,0.0
115,50.14876174926758,12.997496604919434,1.0
116,-1.6613624095916748,1.6327180862426758,1.0
117,-4.507654190063477,-4.534840106964111,0.0
118,-8.35247802734375,29.304969787597656,1.0
119,-50.904781341552734,20.978958129882812,0.0
120,7.673816680908203,17.165315628051758,1.0
121,13.023168563842773,51.13214874267578,0.0
122,2.8694210052490234,39.762569427490234,1.0
123,-12.813003540039062,-50.308109283447266,0.0
124,44.46459197998047,-24.3286190032959,0.0
125,22.526098251342773,-43.48030471801758,0.0
126,4.4420318603515625,6.121195316314697,1.0
127,9.882293701171875,15.446386337280273,1.0
128,40.1178092956543,-20.939613342285156,1.0
129,38.94570541381836,9.026582717895508,1.0
130,-49.57560348510742,-3.475639581680298,0.0
131,17.98876953125,-18.492366790771484,0.0
132,4.159597873687744,-37.7758674621582,0.0
133,22.003454208374023,-41.472740173339844,0.0
134,-22.179950714111328,51.5951042175293,1.0
135,-20.008941650390625,-30.356380462646484,0.0
136,10.829316139221191,45.986289978027344,1.0
137,-42.956451416015625,-22.65926170349121,0.0
138,-1.2219260931015015,12.313435554504395,0.0
139,-45.66109085083008,1.198671817779541,0.0
140,-50.83098220825195,14.244452476501465,0.0
141,36.15512466430664,21.752931594848633,1.0
142,53.81291961669922,6.707352638244629,1.0
143,-10.074182510375977,28.111133575439453,0.0
144,16.011842727661133,-29.958438873291016,0.0
145,-1.4090256690979004,-4.965165615081787,0.0
146,42.75969696044922,8.898477554321289,0.0
147,11.996574401855469,21.886180877685547,0.0
148,-47.60789489746094,-6.2714104652404785,0.0
149,-26.87514305114746,47.123966217041016,1.0
150,-20.00616455078125,52.75035095214844,0.0
151,28.681581497192383,-21.27429962158203,0.0
152,3.8096044063568115,-38.60086441040039,0.0
153,-23.113971710205078,-37.43214416503906,0.0
154,-6.499579429626465,6.912026405334473,0.0
155,-11.915980339050293,-19.892446517944336,0.0
156,-42.482234954833984,-6.462141513824463,0.0
157,-18.694820404052734,-29.411558151245117,0.0
158,-6.481141567230225,-2.61134934425354,0.0
159,2.490032911300659,39.283546447753906,0.0
160,22.257198333740234,24.040117263793945,0.0
161,-32.679969787597656,41.697669982910156,0.0
162,-52.872310638427734,21.848478317260742,0.0
163,-17.20746421813965,-34.282588958740234,0.0
164,-27.953868865966797,36.16899108886719,0.0
165,52.88612365722656,9.801629066467285,0.0
166,44.6668586730957,-20.068565368652344,1.0
167,18.316213607788086,26.907236099243164,1.0
168,-49.095130920410156,11.772842407226562,0.0
169,-48.170108795166016,11.053622245788574,0.0
170,-43.096290588378906,-6.391485214233398,0.0
171,-34.344871520996094,-4.950157165527344,0.0
172,55.72435760498047,10.28483772277832,1.0
173,0.16839730739593506,14.352724075317383,0.0
174,31.59721565246582,-21.112382888793945,0.0
175,-15.595375061035156,-21.33582305908203,0.0
176,-31.67391586303711,-5.3517231941223145,0.0
177,-5.552882671356201,7.729091167449951,0.0
178,15.571195602416992,22.357582092285156,0.0
179,35.04963302612305,0.630011260509491,0.0
180,-49.79030227661133,19.971967697143555,0.0
181,-46.934974670410156,0.3009662628173828,0.0
182,17.323040008544922,46.371578216552734,0.0
183,41.60964584350586,6.700632095336914,1.0
184,-42.656150817871094,-23.773683547973633,0.0
185,21.45342445373535,-25.560583114624023,0.0
186,19.902141571044922,-18.06427764892578,0.0
187,62.41636276245117,1.8637042045593262,1.0
188,44.322452545166016,8.780320167541504,1.0
189,-28.23106575012207,39.34171676635742,0.0
190,17.896549224853516,21.757457733154297,0.0
191,-43.170875549316406,-36.432472229003906,0.0
192,-17.365829467773438,2.383509397506714,0.0
193,18.895267486572266,-19.538488388061523,0.0
194,4.477406024932861,-36.6888427734375,0.0
195,-14.563164710998535,-55.028297424316406,0.0
196,-52.79921340942383,22.183198928833008,0.0
197,-49.474700927734375,12.953774452209473,0.0
198,37.04243850708008,22.816274642944336,1.0
199,-5.073914051055908,9.269769668579102,1.0
200,62.12204360961914,14.282482147216797,0.0
201,30.3670711517334,0.320639044046402,0.0
202,-41.788753509521484,-23.837003707885742,0.0
203,-16.46434211730957,-44.87580108642578,0.0
204,-1.9368551969528198,-6.105652332305908,0.0
205,-1.6912450790405273,-45.780372619628906,0.0
206,15.761320114135742,0.9002655148506165,1.0
207,-49.056922912597656,10.76698112487793,0.0
208,-7.082426071166992,-1.0164704322814941,1.0
209,-22.09990119934082,-30.3670654296875,0.0
210,-26.050987243652344,-4.661997318267822,0.0
211,30.48798370361328,24.3676700592041,0.0
212,-0.7687104344367981,36.132930755615234,0.0
213,-4.510373115539551,9.331700325012207,0.0
214,-50.392059326171875,8.165266036987305,0.0
215,31.541744232177734,23.10861587524414,1.0
216,-5.087553977966309,30.55599594116211,0.0
217,-24.272146224975586,4.225123405456543,0.0
218,7.730556011199951,3.550434112548828,0.0
219,-21.018537521362305,-0.5758930444717407,0.0
220,-3.879481554031372,40.69279479980469,0.0
221,-27.34847068786621,36.93156814575195,0.0
222,-53.696407318115234,8.384523391723633,0.0
223,-0.43642324209213257,-6.552034854888916,0.0
224,21.432832717895508,43.456756591796875,0.0
225,-20.74517822265625,-40.179168701171875,0.0
226,44.969154357910156,-24.167057037353516,0.0
227,-40.55514907836914,-22.679929733276367,0.0
228,-3.97460675239563,41.537960052490234,0.0
229,-19.5207462310791,-42.2565803527832,0.0
230,-16.44989776611328,-55.5451545715332,0.0
231,-22.462209701538086,52.7259521484375,1.0
232,16.098087310791016,20.947757720947266,1.0
233,-27.239957809448242,38.31876754760742,1.0
234,-15.336762428283691,-19.187471389770508,0.0
235,55.5581169128418,14.528599739074707,1.0
236,-18.64117431640625,-3.065138816833496,0.0
237,42.588401794433594,-20.538358688354492,1.0
238,2.564347267150879,-16.068681716918945,0.0
239,28.355798721313477,-33.06083297729492,1.0
240,-21.62350845336914,-38.30511474609375,0.0
241,-25.83891487121582,12.896528244018555,0.0
242,-26.968542098999023,12.625932693481445,1.0
243,-27.88815689086914,-2.438211679458618,0.0
244,32.08721160888672,-37.11540603637695,0.0
245,-0.2577037811279297,-36.77360534667969,0.0
246,1.266480565071106,3.179004669189453,0.0
247,3.7571096420288086,39.74345397949219,1.0
248,0.09597208350896835,-35.754058837890625,0.0
249,11.65983772277832,50.24982833862305,0.0
250,8.838532447814941,-33.58989334106445,0.0
251,-16.80462074279785,-46.18186950683594,0.0
252,36.90924835205078,-29.115280151367188,0.0
253,1.4259567260742188,39.70920944213867,1.0
254,2.7408013343811035,39.16452407836914,0.0
255,14.931962013244629,-0.6318147778511047,0.0
256,0.8350972533226013,35.488006591796875,0.0
257,-26.127513885498047,24.371915817260742,0.0
258,-0.8369988799095154,-23.968055725097656,0.0
259,40.470401763916016,25.14297103881836,1.0
260,-13.688699722290039,-51.46057891845703,0.0
261,-50.956443786621094,-1.6018574237823486,0.0
262,35.6335563659668,29.846641540527344,1.0
263,19.404117584228516,44.089725494384766,1.0
264,-0.5314280390739441,-29.455848693847656,0.0
265,-9.244668960571289,-42.96565246582031,0.0
266,-11.663715362548828,25.839906692504883,0.0
267,-7.086670875549316,-48.425235748291016,0.0
268,-17.983680725097656,51.98552322387695,0.0
269,-15.810111999511719,-21.49781036376953,0.0
270,-8.721780776977539,7.616197109222412,0.0
271,11.87545108795166,45.0114860534668,1.0
272,58.379459381103516,4.986788749694824,1.0
273,9.761558532714844,-19.445911407470703,0.0
274,-1.024126648902893,-27.78963279724121,0.0
275,5.8311543464660645,-20.726089477539062,0.0
276,12.488173484802246,47.22064208984375,0.0
277,10.8231782913208,-19.43525505065918,1.0
278,23.22017478942871,-40.84940719604492,0.0
279,-40.34675979614258,-5.26187801361084,0.0
280,-28.977636337280273,28.657760620117188,0.0
281,2.742096185684204,5.668896198272705,0.0
282,-27.826406478881836,7.211765289306641,0.0
283,22.60149574279785,-46.70026397705078,0.0
284,0.8694290518760681,13.473312377929688,1.0
285,23.350162506103516,-39.47554397583008,0.0
286,37.893714904785156,20.05328941345215,1.0
287,-35.47392654418945,-11.717150688171387,0.0
288,-16.314422607421875,-23.04020881652832,0.0
289,1.5618962049484253,-27.273681640625,0.0
290,6.442597389221191,39.548973083496094,0.0
291,40.59730911254883,24.14752769470215,1.0
292,23.18830108642578,17.399742126464844,0.0
293,-21.380859375,-27.55002784729004,0.0
294,-31.450544357299805,43.126182556152344,0.0
295,4.813261985778809,-15.578780174255371,0.0
296,37.763858795166016,17.4180850982666,1.0
297,19.01486587524414,-40.09099578857422,0.0
298,-25.468507766723633,11.571300506591797,0.0
299,-39.800132751464844,-26.455703735351562,0.0
300,14.603604316711426,19.725936889648438,0.0
301,-4.242851734161377,30.297710418701172,0.0
302,17.570146560668945,-16.616775512695312,0.0
303,-15.27659797668457,-34.57772445678711,0.0
304,-30.585529327392578,16.305809020996094,0.0
305,41.73196792602539,6.379739761352539,1.0
306,-30.732778549194336,-14.992743492126465,0.0
307,31.34565544128418,14.060497283935547,0.0
308,-28.386083602905273,35.199134826660156,1.0
309,-37.442474365234375,-26.1203670501709,0.0
310,33.55803680419922,-24.01399040222168,1.0
311,48.20552062988281,14.255645751953125,1.0
312,16.57326316833496,46.1734619140625,0.0
313,23.49181365966797,12.001810073852539,1.0
314,-22.646408081054688,-1.4186185598373413,0.0
315,-5.119480133056641,8.826783180236816,0.0
316,24.595354080200195,25.510814666748047,1.0
317,-33.43330383300781,-11.170120239257812,0.0
318,32.15653991699219,-23.524063110351562,1.0
319,3.8020269870758057,-37.71463394165039,0.0
320,-37.9541015625,-8.757101058959961,0.0
321,-54.39986801147461,6.664811134338379,0.0
322,28.883264541625977,26.84364891052246,0.0
323,36.911949157714844,15.132904052734375,1.0
324,-8.340910911560059,-14.945029258728027,0.0
325,-15.886333465576172,-24.859907150268555,0.0
326,11.728874206542969,49.377891540527344,0.0
327,5.389829635620117,-16.054424285888672,0.0
328,9.577274322509766,21.11791229248047,1.0
329,62.89864730834961,5.060908794403076,1.0
330,47.085227966308594,6.1088361740112305,0.0
331,-22.54729652404785,52.38498306274414,0.0
332,-15.197972297668457,-35.83806228637695,0.0
333,38.926734924316406,25.32825469970703,1.0
334,-29.325593948364258,16.26457977294922,0.0
335,-40.29948425292969,-22.822755813598633,0.0
336,-19.838626861572266,54.5092658996582,0.0
337,-30.577857971191406,23.567472457885742,0.0
338,13.098810195922852,-15.231854438781738,0.0
339,32.42525863647461,1.7751433849334717,1.0
340,37.65732192993164,19.664627075195312,1.0
341,-23.48853302001953,14.589601516723633,0.0
342,-36.011600494384766,-25.470441818237305,0.0
343,-12.876060485839844,31.677692413330078,0.0
344,36.64458465576172,2.4723572731018066,0.0
345,-11.31807804107666,28.258760452270508,0.0
346,-15.809453964233398,-34.68888473510742,0.0
347,-17.976505279541016,0.9319342374801636,0.0
348,43.69517135620117,-24.257524490356445,1.0
349,14.881507873535156,43.08154296875,0.0
350,35.05609130859375,-28.21366310119629,0.0
351,-11.93628978729248,-46.35456848144531,0.0
352,-4.066835403442383,39.00032043457031,0.0
353,-51.92579650878906,16.541776657104492,0.0
354,-4.6713128089904785,8.610631942749023,0.0
355,-35.3181037902832,-10.57583236694336,0.0
356,6.99607515335083,4.6910481452941895,1.0
357,21.823041915893555,-46.727603912353516,0.0
358,29.234630584716797,14.323668479919434,0.0
359,12.917433738708496,5.595643043518066,0.0
360,-34.341365814208984,-13.14428424835205,0.0
361,-6.195577621459961,-46.39033126831055,0.0
362,14.330484390258789,1.61473548412323,0.0
363,-27.854066848754883,-0.847385823726654,0.0
364,-12.852470397949219,-31.176673889160156,0.0
365,63.12165832519531,9.414581298828125,1.0
366,4.39443302154541,-33.568206787109375,0.0
367,-23.151222229003906,13.991971969604492,0.0
368,12.054466247558594,51.3314323425293,0.0
369,6.898956298828125,11.600873947143555,1.0
370,-11.30977725982666,-19.983076095581055,0.0
371,40.27743911743164,-16.692644119262695,1.0
372,-34.34343719482422,-8.252673149108887,0.0
373,-40.163658142089844,-21.981916427612305,0.0
374,12.714262962341309,-20.54513168334961,0.0
375,-34.855491638183594,-15.176956176757812,0.0
376,-10.903006553649902,-18.584592819213867,0.0
377,-17.053993225097656,-44.977962493896484,0.0
378,-20.55643653869629,-0.36491402983665466,0.0
379,16.776092529296875,1.0366504192352295,0.0
380,15.941566467285156,1.3076753616333008,0.0
381,16.588245391845703,-27.93231964111328,0.0
382,31.417089462280273,2.460552930831909,1.0
383,-35.66273498535156,-11.254514694213867,0.0
384,44.330650329589844,-23.636520385742188,0.0
385,-52.228729248046875,14.866044044494629,0.0
386,-21.28651237487793,-39.97177505493164,0.0
387,7.038539886474609,15.473797798156738,1.0
388,-6.405594825744629,-49.80597686767578,0.0
389,49.76264572143555,11.425867080688477,0.0
390,41.67283248901367,-17.27093505859375,1.0
391,1.3254965543746948,-29.950428009033203,0.0
392,-11.808432579040527,-52.65013122558594,0.0
393,-9.636569023132324,31.71733283996582,0.0
394,38.698402404785156,20.776132583618164,1.0
395,11.734681129455566,-16.49120330810547,0.0
396,49.32268142700195,6.6102118492126465,0.0
397,9.39281177520752,-14.728832244873047,0.0
398,52.09560012817383,13.10981559753418,1.0
